time,f0,intensity
465.06,267.37,0.01
465.07,268.62,0.01
465.08,269.86,0.01
465.09,271.11,0
465.1,272.36,0
465.11,273.6,0
465.12,274.85,0
465.13,276.09,0
465.14,277.34,0
465.15,278.59,0
465.16,279.83,0
465.17,281.08,0
465.18,282.33,0
465.19,283.57,0
465.2,284.82,0
465.21,286.06,0
465.22,287.31,0
465.23,288.56,0.02
465.24,289.8,0.17
465.25,292.63,0.3
465.26,291.99,0.39
465.27,289.14,0.44
465.28,284.73,0.45
465.29,282.77,0.45
465.3,281.64,0.42
465.31,280.18,0.39
465.32,279.18,0.38
465.33,278.75,0.43
465.34,277.83,0.46
465.35,279.52,0.4
465.36,278.32,0.26
465.37,276.13,0.17
465.38,278.7,0.18
465.39,281.19,0.18
465.4,282.89,0.19
465.41,283.48,0.18
465.42,293.43,0.23
465.43,295.21,0.37
465.44,295.34,0.4
465.45,289.31,0.3
465.46,282.24,0.17
465.47,114.7,0.07
465.48,222.01,0.01
465.49,271,0
465.5,282.19,0
465.51,266.79,0
465.52,261.33,0
465.53,260.15,0
465.54,258.97,0
465.55,257.8,0.09
465.56,256.62,0.1
465.57,304.9,0.22
465.58,289.63,0.36
465.59,275,0.39
465.6,144.89,0.26
465.61,204.13,0.1
465.62,221.63,0.07
465.63,203.89,0.03
465.64,217.41,0.01
465.65,223.61,0.01
465.66,95.58,0
465.67,187.34,0
465.68,116.98,0
465.69,74.17,0.03
465.7,55.38,0.08
465.71,207.89,0.25
465.72,225.72,0.34
465.73,215.81,0.3
465.74,222.81,0.25
465.75,120.12,0.23
465.76,88.97,0.19
465.77,244.3,0.12
465.78,268.66,0.06
465.79,137.54,0.02
465.8,111.45,0.01
465.81,105.82,0
465.82,100.19,0
465.83,94.56,0
465.84,88.92,0
465.85,83.29,0
465.86,79.46,0.03
465.87,208.47,0.07
465.88,203.55,0.12
465.89,191.03,0.14
465.9,189.35,0.13
465.91,102.33,0.11
465.92,167.02,0.1
465.93,178.31,0.09
465.94,177.26,0.09
465.95,178.85,0.11
465.96,174.33,0.12
465.97,171.21,0.13
465.98,178.62,0.13
465.99,127.87,0.09
466,79.72,0.05
466.01,159.33,0.02
466.02,133.02,0.01
466.03,139.05,0
466.04,149.3,0
466.05,159.54,0
466.06,169.78,0
466.07,180.02,0
466.08,190.27,0
466.09,200.51,0
466.1,210.75,0
466.11,220.99,0.05
466.12,231.24,0.06
466.13,241.48,0.04
466.14,251.72,0.04
466.15,261.96,0.05
466.16,272.21,0.07
466.17,282.45,0.08
466.18,292.69,0.09
466.19,302.93,0.11
466.2,313.18,0.11
466.21,323.42,0.1
466.22,333.66,0.1
466.23,247.24,0.15
466.24,246.27,0.19
466.25,256.19,0.19
466.26,260.8,0.21
466.27,260.95,0.19
466.28,255.08,0.11
466.29,238.39,0.05
466.3,242.7,0.04
466.31,245.77,0.03
466.32,245.72,0.02
466.33,234.54,0.02
466.34,239.07,0.05
466.35,266.03,0.16
466.36,249.63,0.33
466.37,237.51,0.41
466.38,226.42,0.39
466.39,216.64,0.33
466.4,217.29,0.21
466.41,200.97,0.11
466.42,199.63,0.07
466.43,216.73,0.03
466.44,219.9,0.01
466.45,219.19,0
466.46,218.47,0
466.47,217.75,0.02
466.48,217.03,0.04
466.49,216.32,0.07
466.5,215.6,0.08
466.51,214.88,0.09
466.52,214.17,0.07
466.53,213.45,0.04
466.54,212.73,0.03
466.55,210.53,0.03
466.56,166.31,0.04
466.57,163.16,0.05
466.58,158.82,0.05
466.59,160.84,0.06
466.6,108.2,0.05
466.61,193.79,0.05
466.62,94.96,0.06
466.63,78.2,0.05
466.64,189.7,0.06
466.65,197.81,0.05
466.66,205.71,0.04
466.67,204.63,0.03
466.68,203.54,0.02
466.69,202.46,0.03
466.7,201.38,0.05
466.71,200.3,0.08
466.72,199.21,0.11
466.73,198.13,0.11
466.74,197.05,0.11
466.75,195.96,0.12
466.76,194.88,0.12
466.77,193.8,0.1
466.78,192.72,0.09
466.79,191.63,0.08
466.8,190.55,0.05
466.81,189.47,0.03
466.82,188.39,0.02
466.83,187.3,0.01
466.84,186.22,0.01
466.85,185.14,0
466.86,184.05,0
466.87,182.97,0
466.88,181.89,0
466.89,180.81,0
466.9,179.72,0
466.91,178.64,0
466.92,177.56,0
466.93,176.48,0
466.94,175.39,0
466.95,174.31,0
466.96,173.23,0
466.97,172.14,0
466.98,171.06,0
466.99,169.98,0
467,168.9,0
467.01,167.81,0
467.02,166.73,0
467.03,165.65,0
467.04,164.57,0
467.05,163.48,0
467.06,162.4,0
467.07,161.32,0
467.08,160.23,0
467.09,159.15,0
467.1,158.07,0
467.11,156.99,0
467.12,155.9,0
467.13,154.82,0
467.14,153.74,0
467.15,152.66,0
467.16,151.57,0
467.17,150.49,0
467.18,149.41,0
467.19,148.33,0
467.2,147.24,0
467.21,146.16,0
467.22,145.08,0
467.23,143.99,0
467.24,142.91,0
467.25,141.83,0
467.26,140.75,0
467.27,139.66,0
467.28,138.58,0
467.29,137.5,0
467.3,136.42,0
467.31,135.33,0
467.32,134.25,0
467.33,133.17,0
467.34,132.08,0
467.35,131,0
467.36,129.92,0
467.37,128.84,0
467.38,127.75,0
467.39,126.67,0
467.4,125.59,0
467.41,124.51,0
467.42,123.42,0
467.43,122.34,0
467.44,121.26,0
467.45,120.17,0
467.46,119.09,0
467.47,118.01,0
467.48,116.93,0
467.49,101.9,0
467.5,106.43,0.02
467.51,256,0.02
467.52,251.66,0.04
467.53,176.36,0.1
467.54,148.63,0.14
467.55,232.79,0.14
467.56,230.7,0.15
467.57,229.35,0.16
467.58,230.42,0.17
467.59,234.06,0.17
467.6,244.63,0.17
467.61,257.1,0.18
467.62,267.09,0.19
467.63,276.97,0.2
467.64,287.08,0.23
467.65,293.49,0.24
467.66,294.29,0.26
467.67,287.94,0.27
467.68,276.99,0.26
467.69,261.74,0.24
467.7,239.05,0.22
467.71,216.5,0.23
467.72,197,0.22
467.73,180.68,0.19
467.74,173.69,0.14
467.75,170.23,0.11
467.76,165.58,0.1
467.77,157.7,0.1
467.78,136.64,0.08
467.79,114.33,0.07
467.8,125.77,0.07
467.81,156.89,0.05
467.82,169.93,0.03
467.83,182.18,0.03
467.84,176.03,0.04
467.85,156.76,0.03
467.86,174.15,0.01
467.87,175.46,0.01
467.88,144.25,0.01
467.89,210.79,0.01
467.9,184.93,0
467.91,106.83,0
467.92,143.03,0
467.93,66.65,0
467.94,77.04,0
467.95,128.38,0
467.96,225.97,0
467.97,226.33,0
467.98,226.69,0
467.99,227.05,0
468,227.41,0
468.01,227.77,0
468.02,228.13,0
468.03,228.49,0
468.04,228.85,0
468.05,229.21,0
468.06,229.57,0
468.07,229.93,0
468.08,230.29,0
468.09,230.65,0
468.1,231.01,0
468.11,231.37,0
468.12,231.73,0
468.13,232.09,0
468.14,232.45,0
468.15,232.81,0
468.16,233.17,0
468.17,233.53,0
468.18,233.89,0
468.19,234.25,0
468.2,234.61,0
468.21,234.97,0
468.22,235.33,0
468.23,235.69,0
468.24,236.05,0
468.25,236.41,0
468.26,236.77,0
468.27,237.13,0
468.28,237.49,0
468.29,237.85,0
468.3,238.21,0
468.31,238.57,0
468.32,238.93,0
468.33,239.29,0
468.34,239.65,0
468.35,240.01,0
468.36,240.37,0
468.37,240.73,0
468.38,241.09,0
468.39,241.45,0
468.4,241.81,0
468.41,242.17,0
468.42,242.53,0
468.43,242.89,0
468.44,243.25,0
468.45,243.61,0
468.46,243.97,0
468.47,244.33,0
468.48,244.69,0
468.49,245.05,0
468.5,245.41,0
468.51,245.77,0
468.52,246.13,0
468.53,246.49,0
468.54,246.85,0
468.55,247.21,0.01
468.56,247.57,0.01
468.57,227.1,0.09
468.58,204.21,0.15
468.59,198.04,0.16
468.6,191.67,0.16
468.61,188.78,0.15
468.62,188.07,0.15
468.63,188.87,0.15
468.64,187.78,0.14
468.65,188.4,0.14
468.66,190.7,0.13
468.67,188.04,0.09
468.68,196.95,0.07
468.69,214.73,0.16
468.7,219.07,0.25
468.71,217.06,0.27
468.72,216.81,0.27
468.73,214.77,0.26
468.74,211.41,0.25
468.75,210.23,0.26
468.76,210.3,0.26
468.77,211.06,0.28
468.78,211.97,0.3
468.79,208.72,0.35
468.8,204.61,0.35
468.81,193.92,0.26
468.82,188.49,0.15
468.83,186.02,0.13
468.84,180.52,0.08
468.85,168.76,0.04
468.86,176.9,0.01
468.87,177.8,0
468.88,128.28,0
468.89,157.27,0
468.9,147.98,0.04
468.91,164.07,0.23
468.92,203.86,0.37
468.93,198.44,0.41
468.94,195.74,0.4
468.95,193.27,0.37
468.96,189.1,0.27
468.97,188.95,0.18
468.98,192.35,0.18
468.99,193.33,0.21
469,192.48,0.21
469.01,189.76,0.2
469.02,182.73,0.14
469.03,182.52,0.09
469.04,186.78,0.07
469.05,189.94,0.08
469.06,193.1,0.11
469.07,196.26,0.12
469.08,199.42,0.11
469.09,202.59,0.12
469.1,205.75,0.12
469.11,208.91,0.12
469.12,212.07,0.14
469.13,215.23,0.13
469.14,218.39,0.13
469.15,221.56,0.11
469.16,224.72,0.24
469.17,215.24,0.33
469.18,205.49,0.35
469.19,199.3,0.36
469.2,194.83,0.34
469.21,191.89,0.33
469.22,189.69,0.32
469.23,187.65,0.29
469.24,184.99,0.26
469.25,183.22,0.24
469.26,180.88,0.19
469.27,189.73,0.1
469.28,195.1,0.05
469.29,133.42,0.03
469.3,160.71,0.01
469.31,193.76,0
469.32,196.81,0
469.33,199.87,0
469.34,202.93,0
469.35,205.98,0
469.36,209.04,0.01
469.37,212.1,0.03
469.38,215.16,0.03
469.39,218.21,0.03
469.4,221.27,0.04
469.41,224.33,0.04
469.42,227.38,0.04
469.43,230.44,0.05
469.44,233.5,0.07
469.45,236.55,0.07
469.46,239.61,0.11
469.47,224.37,0.2
469.48,217.11,0.23
469.49,218.58,0.23
469.5,221.72,0.24
469.51,224.75,0.26
469.52,227.64,0.26
469.53,229.24,0.24
469.54,231.22,0.23
469.55,231.26,0.24
469.56,230.06,0.25
469.57,226.88,0.26
469.58,224.1,0.29
469.59,221.45,0.32
469.6,217.41,0.33
469.61,212.63,0.34
469.62,206.28,0.34
469.63,198.24,0.26
469.64,196.29,0.13
469.65,192.6,0.1
469.66,188.84,0.07
469.67,202.63,0.03
469.68,193.38,0.04
469.69,197.52,0.08
469.7,185.97,0.12
469.71,179.25,0.14
469.72,170.87,0.11
469.73,164.13,0.07
469.74,163.63,0.04
469.75,168.16,0.03
469.76,173.79,0.03
469.77,179.41,0.02
469.78,185.04,0.01
469.79,190.66,0.01
469.8,196.29,0.01
469.81,201.91,0.04
469.82,190.77,0.08
469.83,173.7,0.09
469.84,168.69,0.08
469.85,171.42,0.09
469.86,167.2,0.1
469.87,163.8,0.11
469.88,160.06,0.1
469.89,160.12,0.1
469.9,159.44,0.11
469.91,160.66,0.11
469.92,161,0.1
469.93,160.51,0.11
469.94,159.9,0.12
469.95,157.94,0.13
469.96,151.44,0.1
469.97,167.48,0.05
469.98,157.67,0.04
469.99,172.83,0.03
470,162.55,0.02
470.01,162.39,0.01
470.02,184.52,0
470.03,113.86,0
470.04,69.72,0
470.05,56.33,0.03
470.06,106.78,0.08
470.07,174.6,0.15
470.08,170.93,0.16
470.09,168.77,0.14
470.1,165.85,0.14
470.11,165.16,0.14
470.12,164.95,0.13
470.13,164.67,0.13
470.14,165.09,0.12
470.15,164.84,0.12
470.16,163.55,0.11
470.17,161.91,0.1
470.18,161.04,0.1
470.19,160.95,0.1
470.2,161.03,0.11
470.21,160.95,0.13
470.22,161.56,0.13
470.23,160.43,0.14
470.24,161.03,0.14
470.25,160.85,0.13
470.26,160.81,0.14
470.27,159.4,0.12
470.28,155.75,0.08
470.29,164.56,0.04
470.3,170.07,0.02
470.31,157.99,0.01
470.32,167.56,0
470.33,161.23,0
470.34,164.65,0.01
470.35,86.09,0.05
470.36,204.83,0.08
470.37,169.25,0.09
470.38,90.26,0.09
470.39,81.99,0.07
470.4,81.48,0.06
470.41,81.78,0.07
470.42,82.1,0.06
470.43,81.37,0.07
470.44,81.5,0.06
470.45,80.97,0.05
470.46,82.43,0.05
470.47,83.45,0.05
470.48,83.9,0.06
470.49,86.76,0.05
470.5,86.82,0.05
470.51,89.11,0.04
470.52,84.08,0.04
470.53,175.42,0.04
470.54,186.76,0.03
470.55,190.9,0.03
470.56,201.45,0.03
470.57,193.06,0.02
470.58,200.31,0.01
470.59,242.93,0.02
470.6,243.62,0.03
470.61,242.06,0.02
470.62,240.51,0.04
470.63,238.95,0.05
470.64,237.4,0.06
470.65,235.85,0.05
470.66,234.29,0.05
470.67,232.74,0.05
470.68,231.18,0.05
470.69,229.63,0.05
470.7,228.07,0.03
470.71,226.52,0.02
470.72,224.96,0.01
470.73,223.41,0
470.74,221.86,0
470.75,220.3,0
470.76,218.75,0
470.77,217.19,0
470.78,215.64,0
470.79,214.08,0
470.8,212.53,0
470.81,210.97,0
470.82,209.42,0
470.83,207.87,0
470.84,206.31,0
470.85,204.76,0
470.86,203.2,0
470.87,201.65,0
470.88,200.09,0
470.89,198.54,0
470.9,196.98,0
470.91,195.43,0
470.92,193.88,0
470.93,192.32,0
470.94,190.77,0
470.95,189.21,0
470.96,187.66,0
470.97,186.1,0
470.98,184.55,0
470.99,182.99,0
471,181.44,0
471.01,179.89,0
471.02,178.33,0
471.03,176.78,0
471.04,175.22,0
471.05,173.67,0
471.06,172.11,0
471.07,170.56,0
471.08,169,0
471.09,167.45,0
471.1,165.9,0
471.11,164.34,0
471.12,162.79,0
471.13,161.23,0
471.14,159.68,0
471.15,158.12,0
471.16,156.57,0
471.17,155.01,0
471.18,153.46,0
471.19,151.91,0
471.2,150.35,0
471.21,148.8,0
471.22,147.24,0.01
471.23,145.69,0.01
471.24,144.13,0.01
471.25,142.58,0.01
471.26,141.02,0.01
471.27,139.47,0.01
471.28,137.92,0.01
471.29,136.36,0.01
471.3,134.81,0.01
471.31,133.25,0.01
471.32,131.7,0.01
471.33,130.14,0.01
471.34,128.59,0.01
471.35,127.03,0.01
471.36,125.48,0.01
471.37,123.93,0.01
471.38,122.37,0.01
471.39,120.82,0.01
471.4,119.26,0
471.41,117.71,0
471.42,116.15,0
471.43,114.6,0
471.44,113.04,0
471.45,111.49,0
471.46,109.94,0
471.47,108.38,0
471.48,106.83,0
471.49,105.27,0
471.5,103.72,0
471.51,102.16,0
471.52,100.61,0
471.53,99.05,0
471.54,97.5,0
471.55,95.95,0
471.56,128.22,0.01
471.57,283.41,0.05
471.58,252.88,0.08
471.59,264.23,0.1
471.6,273.78,0.13
471.61,290.14,0.18
471.62,298.21,0.24
471.63,300.03,0.28
471.64,297.83,0.34
471.65,297.67,0.4
471.66,300.27,0.43
471.67,298.42,0.43
471.68,295.8,0.39
471.69,295.04,0.33
471.7,295.97,0.32
471.71,296.96,0.32
471.72,299.13,0.34
471.73,301.53,0.35
471.74,302,0.35
471.75,299.99,0.29
471.76,292.45,0.17
471.77,287.52,0.07
471.78,289.16,0.03
471.79,290.81,0.04
471.8,292.46,0.04
471.81,294.11,0.04
471.82,295.76,0.05
471.83,297.41,0.06
471.84,299.06,0.06
471.85,300.7,0.06
471.86,302.35,0.06
471.87,304,0.05
471.88,305.65,0.05
471.89,307.3,0.04
471.9,308.95,0.04
471.91,310.6,0.03
471.92,312.25,0.03
471.93,313.89,0.03
471.94,315.54,0.03
471.95,317.19,0.03
471.96,318.84,0.02
471.97,320.49,0.04
471.98,325.35,0.23
471.99,333.13,0.35
472,324.67,0.36
472.01,316.8,0.29
472.02,311.96,0.22
472.03,308.31,0.19
472.04,302.32,0.18
472.05,293.85,0.18
472.06,284.43,0.2
472.07,271.48,0.26
472.08,251.12,0.26
472.09,201.48,0.22
472.1,97.35,0.17
472.11,110.23,0.08
472.12,230.98,0.02
472.13,180.14,0.01
472.14,131.51,0
472.15,125.47,0
472.16,109.59,0
472.17,127.76,0
472.18,168.08,0
472.19,166.71,0
472.2,165.33,0
472.21,163.95,0
472.22,162.57,0
472.23,161.2,0
472.24,159.82,0
472.25,158.44,0
472.26,157.06,0
472.27,155.68,0
472.28,154.31,0.07
472.29,152.93,0.07
472.3,151.55,0.05
472.31,150.17,0.1
472.32,148.8,0.13
472.33,147.42,0.13
472.34,146.04,0.13
472.35,144.66,0.12
472.36,143.29,0.11
472.37,141.91,0.09
472.38,140.53,0.07
472.39,139.15,0.07
472.4,137.77,0.08
472.41,136.4,0.08
472.42,135.02,0.07
472.43,133.64,0.06
472.44,132.26,0.04
472.45,130.89,0.02
472.46,129.51,0.02
472.47,128.13,0.01
472.48,126.75,0.01
472.49,125.37,0
472.5,124,0
472.51,131.64,0
472.52,136.67,0
472.53,166.91,0
472.54,179.56,0
472.55,161.21,0
472.56,261.01,0
472.57,261.18,0
472.58,261.34,0
472.59,261.51,0
472.6,261.67,0
472.61,261.84,0
472.62,262,0
472.63,262.17,0
472.64,262.33,0
472.65,262.5,0
472.66,262.66,0
472.67,262.83,0
472.68,262.99,0
472.69,263.16,0
472.7,263.32,0.01
472.71,263.49,0.01
472.72,263.65,0.01
472.73,263.81,0.02
472.74,263.98,0.04
472.75,275.55,0.13
472.76,294.71,0.21
472.77,301.91,0.25
472.78,302.87,0.26
472.79,301.23,0.26
472.8,299.83,0.26
472.81,298.03,0.26
472.82,294.48,0.25
472.83,289.26,0.23
472.84,277.64,0.19
472.85,260.56,0.12
472.86,253.09,0.09
472.87,257.47,0.1
472.88,264.54,0.1
472.89,271.6,0.11
472.9,278.67,0.12
472.91,285.74,0.13
472.92,292.8,0.12
472.93,299.87,0.09
472.94,306.93,0.09
472.95,300.56,0.15
472.96,290.56,0.2
472.97,290.95,0.22
472.98,290.47,0.23
472.99,290,0.23
473,289.45,0.23
473.01,288.73,0.23
473.02,287.52,0.22
473.03,284.66,0.22
473.04,281.78,0.23
473.05,278.85,0.23
473.06,274.11,0.25
473.07,267.1,0.28
473.08,258.24,0.33
473.09,248.7,0.37
473.1,237.15,0.34
473.11,223.48,0.27
473.12,212.69,0.22
473.13,205.51,0.22
473.14,200.57,0.23
473.15,196.49,0.25
473.16,193.43,0.24
473.17,191.31,0.23
473.18,188.53,0.21
473.19,185.42,0.19
473.2,183.21,0.17
473.21,183.68,0.15
473.22,185.08,0.14
473.23,185.73,0.13
473.24,187.33,0.12
473.25,190.08,0.1
473.26,191.84,0.09
473.27,192.42,0.07
473.28,191.59,0.04
473.29,189.83,0.06
473.3,188.07,0.08
473.31,186.3,0.08
473.32,184.54,0.09
473.33,182.78,0.09
473.34,181.02,0.09
473.35,179.26,0.07
473.36,177.5,0.06
473.37,175.74,0.04
473.38,173.98,0.02
473.39,172.22,0.01
473.4,170.46,0
473.41,168.69,0
473.42,166.93,0
473.43,165.17,0
473.44,163.41,0
473.45,161.65,0
473.46,159.89,0
473.47,158.13,0
473.48,156.37,0
473.49,154.61,0.01
473.5,152.84,0.01
473.51,151.08,0.01
473.52,149.32,0.01
473.53,147.56,0.01
473.54,145.8,0.01
473.55,144.04,0.02
473.56,142.28,0.02
473.57,140.52,0.02
473.58,138.76,0.02
473.59,137,0.02
473.6,135.23,0.02
473.61,133.47,0.02
473.62,131.71,0.02
473.63,129.95,0.01
473.64,128.19,0.01
473.65,126.43,0.01
473.66,124.67,0.01
473.67,122.91,0.01
473.68,121.15,0
473.69,119.39,0
473.7,117.62,0
473.71,115.86,0
473.72,114.1,0
473.73,112.34,0
473.74,110.58,0
473.75,108.82,0
473.76,107.06,0
473.77,105.3,0.01
473.78,103.54,0.02
473.79,101.77,0.03
473.8,100.01,0.09
473.81,224.5,0.29
473.82,287.43,0.43
473.83,290.22,0.46
473.84,289.79,0.46
473.85,290.04,0.46
473.86,291.33,0.46
473.87,291.71,0.46
473.88,293.74,0.43
473.89,297.29,0.35
473.9,298.41,0.28
473.91,297.02,0.21
473.92,293.48,0.16
473.93,298.89,0.18
473.94,305.92,0.21
473.95,309.03,0.21
473.96,310.7,0.21
473.97,312.8,0.21
473.98,324.79,0.25
473.99,333.58,0.31
474,334.49,0.33
474.01,335.82,0.3
474.02,334.3,0.21
474.03,317.3,0.08
474.04,328.85,0.01
474.05,332.65,0.01
474.06,327.36,0
474.07,322.53,0
474.08,318.09,0
474.09,313.66,0
474.1,309.22,0.09
474.11,304.79,0.1
474.12,300.35,0.12
474.13,335.34,0.28
474.14,327.41,0.36
474.15,311.69,0.35
474.16,296.14,0.27
474.17,286.71,0.1
474.18,203.54,0.02
474.19,269.62,0.01
474.2,136.09,0
474.21,236.71,0
474.22,122.31,0
474.23,62.07,0
474.24,63.85,0.03
474.25,111.76,0.07
474.26,204.15,0.2
474.27,216.33,0.26
474.28,206.81,0.24
474.29,212.11,0.2
474.3,117.64,0.23
474.31,93.06,0.26
474.32,171.25,0.19
474.33,265.01,0.09
474.34,260.51,0.04
474.35,247.62,0.04
474.36,107.3,0.03
474.37,124.66,0.02
474.38,178.19,0.01
474.39,155.37,0.01
474.4,80.3,0.01
474.41,232.35,0.03
474.42,217.39,0.05
474.43,201.81,0.08
474.44,209.53,0.1
474.45,200.39,0.13
474.46,193.24,0.15
474.47,190.96,0.15
474.48,190.19,0.15
474.49,190.52,0.16
474.5,192.86,0.17
474.51,194.12,0.19
474.52,194.06,0.21
474.53,191.02,0.21
474.54,189.68,0.18
474.55,198.26,0.15
474.56,185.16,0.12
474.57,83.98,0.07
474.58,69.72,0.02
474.59,75.38,0.01
474.6,84.9,0
474.61,94.96,0
474.62,105.02,0
474.63,115.08,0.05
474.64,125.14,0.06
474.65,135.21,0.03
474.66,145.27,0.02
474.67,274.36,0.03
474.68,123.49,0.03
474.69,109.38,0.02
474.7,104.98,0.02
474.71,82.8,0.02
474.72,186.09,0.03
474.73,147.59,0.03
474.74,264.55,0.03
474.75,74.41,0.02
474.76,123.04,0.02
474.77,267.76,0.02
474.78,224.13,0.01
474.79,145.41,0.02
474.8,202.46,0.02
474.81,257.79,0.09
474.82,267.55,0.16
474.83,273.12,0.2
474.84,278.09,0.25
474.85,283.61,0.3
474.86,286.95,0.34
474.87,289.33,0.37
474.88,289.78,0.37
474.89,288.27,0.35
474.9,285.7,0.32
474.91,282.52,0.29
474.92,279.11,0.27
474.93,276.09,0.26
474.94,271.97,0.24
474.95,265.99,0.23
474.96,258.33,0.21
474.97,247.38,0.2
474.98,235.71,0.2
474.99,223.15,0.2
475,211.2,0.21
475.01,200.9,0.2
475.02,193.56,0.19
475.03,183.24,0.15
475.04,176.07,0.12
475.05,174.01,0.1
475.06,171.31,0.09
475.07,169.93,0.09
475.08,168.75,0.08
475.09,167.39,0.08
475.1,168.83,0.08
475.11,167.67,0.07
475.12,168.66,0.06
475.13,167.68,0.07
475.14,169.19,0.06
475.15,167.72,0.06
475.16,170.72,0.05
475.17,171.55,0.05
475.18,173.18,0.05
475.19,177.35,0.05
475.2,179.34,0.05
475.21,186.08,0.05
475.22,194.97,0.04
475.23,197.3,0.04
475.24,205.96,0.03
475.25,214.62,0.04
475.26,223.29,0.06
475.27,231.95,0.06
475.28,240.61,0.05
475.29,249.27,0.04
475.3,257.22,0.15
475.31,233.13,0.26
475.32,231.42,0.31
475.33,230.55,0.32
475.34,229.39,0.29
475.35,225.89,0.22
475.36,222.98,0.16
475.37,229.46,0.18
475.38,231.19,0.21
475.39,232.93,0.21
475.4,232.71,0.2
475.41,231.07,0.18
475.42,231.47,0.17
475.43,237.65,0.16
475.44,241.59,0.22
475.45,239.14,0.28
475.46,235.97,0.29
475.47,234.74,0.29
475.48,233.08,0.28
475.49,231.56,0.28
475.5,230.7,0.29
475.51,227.86,0.26
475.52,223.99,0.16
475.53,217.29,0.07
475.54,217.96,0.03
475.55,222.04,0.01
475.56,228.22,0
475.57,234.4,0
475.58,240.58,0.01
475.59,246.76,0.01
475.6,252.94,0.04
475.61,259.13,0.07
475.62,265.31,0.1
475.63,271.49,0.1
475.64,277.67,0.1
475.65,283.85,0.09
475.66,290.03,0.07
475.67,296.21,0.07
475.68,302.39,0.05
475.69,308.57,0.03
475.7,314.75,0.07
475.71,319.92,0.23
475.72,317.45,0.32
475.73,316.13,0.32
475.74,313.28,0.31
475.75,309.68,0.29
475.76,306.28,0.28
475.77,302.71,0.26
475.78,299.27,0.25
475.79,294.98,0.25
475.8,290.07,0.24
475.81,283.86,0.23
475.82,276.76,0.21
475.83,266.97,0.19
475.84,265.24,0.19
475.85,261.33,0.19
475.86,260.03,0.19
475.87,260.42,0.17
475.88,261.26,0.16
475.89,262.33,0.14
475.9,260.55,0.12
475.91,261.93,0.11
475.92,269.04,0.11
475.93,281.24,0.15
475.94,293.25,0.24
475.95,300.31,0.33
475.96,304.04,0.36
475.97,303.18,0.35
475.98,301.02,0.33
475.99,298.65,0.31
476,295.81,0.28
476.01,291.27,0.27
476.02,286.48,0.26
476.03,281.36,0.25
476.04,275.02,0.23
476.05,266.94,0.21
476.06,255.86,0.21
476.07,242.41,0.19
476.08,228.87,0.18
476.09,213.6,0.17
476.1,203.29,0.17
476.11,196.79,0.16
476.12,190.44,0.14
476.13,182.76,0.11
476.14,183.03,0.1
476.15,179.36,0.09
476.16,175.52,0.08
476.17,174.09,0.07
476.18,172.07,0.06
476.19,171.85,0.05
476.2,176.64,0.05
476.21,163.35,0.05
476.22,110.44,0.05
476.23,171.4,0.04
476.24,152.86,0.05
476.25,114.14,0.04
476.26,197.4,0.03
476.27,154.63,0.03
476.28,92.8,0.02
476.29,139.4,0.01
476.3,112.21,0.01
476.31,192.01,0.01
476.32,192.64,0
476.33,193.27,0
476.34,193.9,0
476.35,194.53,0
476.36,195.16,0
476.37,195.79,0
476.38,196.43,0
476.39,197.06,0
476.4,197.69,0
476.41,198.32,0
476.42,198.95,0
476.43,199.58,0
476.44,200.21,0
476.45,200.84,0
476.46,201.47,0
476.47,202.1,0
476.48,202.73,0
476.49,203.36,0
476.5,203.99,0
476.51,204.62,0
476.52,205.25,0
476.53,205.88,0
476.54,206.51,0
476.55,207.14,0
476.56,207.77,0
476.57,208.4,0
476.58,209.03,0
476.59,209.66,0
476.6,210.29,0
476.61,210.92,0
476.62,211.55,0
476.63,212.18,0
476.64,212.81,0
476.65,213.44,0
476.66,214.07,0
476.67,214.71,0
476.68,215.34,0
476.69,215.97,0
476.7,216.6,0
476.71,217.23,0
476.72,217.86,0
476.73,218.49,0
476.74,219.12,0
476.75,219.75,0
476.76,220.38,0
476.77,221.01,0
476.78,221.64,0
476.79,222.27,0
476.8,222.9,0
476.81,223.53,0
476.82,224.16,0
476.83,224.79,0
476.84,225.42,0
476.85,226.05,0
476.86,226.68,0
476.87,227.31,0
476.88,227.94,0
476.89,228.57,0
476.9,229.2,0
476.91,229.83,0
476.92,230.46,0
476.93,231.09,0.01
476.94,231.72,0.03
476.95,222.55,0.12
476.96,205,0.17
476.97,199.37,0.18
476.98,195.5,0.19
476.99,191.56,0.19
477,190.48,0.19
477.01,189.38,0.18
477.02,189.05,0.18
477.03,190.62,0.19
477.04,190.11,0.19
477.05,187.01,0.18
477.06,182.61,0.14
477.07,178.16,0.1
477.08,179.51,0.08
477.09,187.16,0.07
477.1,197.5,0.1
477.11,203.19,0.2
477.12,198.97,0.27
477.13,195.15,0.29
477.14,191.94,0.28
477.15,190.5,0.28
477.16,189.87,0.27
477.17,188.8,0.24
477.18,183.21,0.19
477.19,181.95,0.17
477.2,186.92,0.18
477.21,184.32,0.17
477.22,184.7,0.15
477.23,187.33,0.14
477.24,185.49,0.12
477.25,180.52,0.08
477.26,181.7,0.07
477.27,186.2,0.09
477.28,189.66,0.13
477.29,192.64,0.17
477.3,192.14,0.19
477.31,190.62,0.19
477.32,188.96,0.19
477.33,187.28,0.2
477.34,186.34,0.21
477.35,185.93,0.21
477.36,185.02,0.2
477.37,183.12,0.18
